speciesKey	scientificName	rank	taxonomicStatus	includes
4495005	Rhopalum coarctatum (Scopoli, 1763)	SPECIES	ACCEPTED	4495005: Rhopalum coarctatum (Scopoli, 1763)
4495009	Rhopalum clavipes (Linnaeus, 1758)	SPECIES	ACCEPTED	4495009: Rhopalum clavipes (Linnaeus, 1758)
4495014	Crabro peltarius (Schreber, 1784)	SPECIES	ACCEPTED	4495014: Crabro peltarius (Schreber, 1784) | 8393000: Thyreopus peltarius (Schreber, 1784)
4495025	Crabro cribrarius (Linnaeus, 1758)	SPECIES	ACCEPTED	4495025: Crabro cribrarius (Linnaeus, 1758) | 8256663: Thyreopus cribrarius (Linnaeus, 1758)
4495031	Lestica clypeata (Schreber, 1759)	SPECIES	ACCEPTED	4495031: Lestica clypeata (Schreber, 1759)
4495033	Lestica subterranea (Fabricius, 1775)	SPECIES	ACCEPTED	4495033: Lestica subterranea (Fabricius, 1775)
4495035	Lestica alata (Panzer, 1797)	SPECIES	ACCEPTED	4495035: Lestica alata (Panzer, 1797)
4495039	Trypoxylon attenuatum F.Smith, 1851	SPECIES	ACCEPTED	4495039: Trypoxylon attenuatum F.Smith, 1851
4495042	Trypoxylon medium (de Beaumont, 1945)	SPECIES	ACCEPTED	4495042: Trypoxylon medium (de Beaumont, 1945)
4495051	Trypoxylon clavicerum Lepeletier de Saint Fargeau & Audinet-Serville, 1828	SPECIES	ACCEPTED	4495051: Trypoxylon clavicerum Lepeletier de Saint Fargeau & Audinet-Serville, 1828
4495054	Trypoxylon minus (de Beaumont, 1945)	SPECIES	ACCEPTED	4495054: Trypoxylon minus (de Beaumont, 1945)
4495068	Tachysphex nitidus (Spinola, 1805)	SPECIES	ACCEPTED	4495068: Tachysphex nitidus (Spinola, 1805)
4495075	Tachysphex obscuripennis (Schenck, 1857)	SPECIES	ACCEPTED	4495075: Tachysphex obscuripennis (Schenck, 1857)
4495082	Tachysphex pompiliformis (Panzer, 1804)	SPECIES	ACCEPTED	4495082: Tachysphex pompiliformis (Panzer, 1804)
4495090	Tachysphex unicolor (Panzer, 1807-1809)	SPECIES	ACCEPTED	4495090: Tachysphex unicolor (Panzer, 1807-1809)
4495126	Tachysphex psammobius (Kohl, 1880)	SPECIES	ACCEPTED	4495126: Tachysphex psammobius (Kohl, 1880)
4495207	Cerceris quadricincta (Panzer, 1799)	SPECIES	ACCEPTED	4495207: Cerceris quadricincta (Panzer, 1799)
4495217	Cerceris arenaria (Linnaeus, 1758)	SPECIES	ACCEPTED	4495217: Cerceris arenaria (Linnaeus, 1758) | 4495218: Cerceris arenaria arenaria
4495233	Cerceris quinquefasciata (Rossi, 1792)	SPECIES	ACCEPTED	4495233: Cerceris quinquefasciata (Rossi, 1792)
4495253	Cerceris rybyensis (Linnaeus, 1771)	SPECIES	ACCEPTED	4495253: Cerceris rybyensis (Linnaeus, 1771) | 4495255: Cerceris rybyensis rybyensis
4495272	Cerceris quadrifasciata (Panzer, 1799)	SPECIES	ACCEPTED	4495272: Cerceris quadrifasciata (Panzer, 1799)
4496017	Bombus magnus Vogt, 1911	SPECIES	ACCEPTED	4496017: Bombus magnus Vogt, 1911
4496702	Aulacidea subterminalis Niblett, 1946	SPECIES	ACCEPTED	4496702: Aulacidea subterminalis Niblett, 1946
4496728	Aylax minor Hartig, 1840	SPECIES	ACCEPTED	4496728: Aylax minor Hartig, 1840
4496799	Neuroterus albipes (Schenck, 1863)	SPECIES	ACCEPTED	4496799: Neuroterus albipes (Schenck, 1863)
4496820	Neuroterus tricolor (Hartig, 1841)	SPECIES	ACCEPTED	4496820: Neuroterus tricolor (Hartig, 1841)
4496851	Neuroterus anthracinus (Curtis, 1838)	SPECIES	ACCEPTED	4496851: Neuroterus anthracinus (Curtis, 1838)
4496861	Neuroterus politus Hartig, 1840	SPECIES	ACCEPTED	4496861: Neuroterus politus Hartig, 1840
4496869	Neuroterus saliens (Kollar, 1857)	SPECIES	ACCEPTED	4496869: Neuroterus saliens (Kollar, 1857)
4496895	Cynips quercusfolii Linnaeus, 1758	SPECIES	ACCEPTED	4496895: Cynips quercusfolii Linnaeus, 1758
4496917	Cynips longiventris Hartig, 1840	SPECIES	ACCEPTED	4496917: Cynips longiventris Hartig, 1840
4496933	Andricus malpighii (Adler, 1881)	SPECIES	ACCEPTED	4496933: Andricus malpighii (Adler, 1881)
4496958	Andricus paradoxus (Radoszkowski, 1866)	SPECIES	ACCEPTED	4496958: Andricus paradoxus (Radoszkowski, 1866)
4496973	Andricus gemmeus (Giraud, 1859)	SPECIES	ACCEPTED	4496973: Andricus gemmeus (Giraud, 1859)
4496979	Andricus quercuscorticis (Linnaeus, 1761)	SPECIES	ACCEPTED	4496979: Andricus quercuscorticis (Linnaeus, 1761)
4496981	Andricus testaceipes Hartig, 1840	SPECIES	ACCEPTED	4496981: Andricus testaceipes Hartig, 1840
4497009	Andricus inflator Hartig, 1840	SPECIES	ACCEPTED	4497009: Andricus inflator Hartig, 1840
4497037	Andricus seminationis (Giraud, 1859)	SPECIES	ACCEPTED	4497037: Andricus seminationis (Giraud, 1859)
4497045	Andricus callidoma (Hartig, 1841)	SPECIES	ACCEPTED	4497045: Andricus callidoma (Hartig, 1841)
4497054	Andricus lignicolus (Hartig, 1840)	SPECIES	ACCEPTED	4497054: Andricus lignicolus (Hartig, 1840)
4497078	Andricus legitimus Wiebes-Rijks, 1980	SPECIES	ACCEPTED	4497078: Andricus legitimus Wiebes-Rijks, 1980
4497120	Andricus corruptrix (Schlechtendal, 1870)	SPECIES	ACCEPTED	4497120: Andricus corruptrix (Schlechtendal, 1870)
4497124	Andricus quercuscalicis (Burgsdorff, 1783)	SPECIES	ACCEPTED	4497124: Andricus quercuscalicis (Burgsdorff, 1783)
4497137	Andricus foecundatrix (Hartig, 1840)	SPECIES	ACCEPTED	4497137: Andricus foecundatrix (Hartig, 1840)
4497150	Andricus quadrilineatus Hartig, 1840	SPECIES	ACCEPTED	4497150: Andricus quadrilineatus Hartig, 1840
4497180	Andricus aries (Giraud, 1859)	SPECIES	ACCEPTED	4497180: Andricus aries (Giraud, 1859)
4497243	Andricus rhyzomae (Hartig, 1843)	SPECIES	ACCEPTED	4497243: Andricus rhyzomae (Hartig, 1843)
4497256	Callirhytis bella (Dettmer, 1930)	SPECIES	ACCEPTED	4497256: Callirhytis bella (Dettmer, 1930)
4497266	Trigonaspis megaptera (Panzer, 1801)	SPECIES	ACCEPTED	4497266: Trigonaspis megaptera (Panzer, 1801)
4498242	Stephanus serrator (Fabricius, 1798)	SPECIES	ACCEPTED	4498242: Stephanus serrator (Fabricius, 1798)
4499448	Dichatomus acerinus Forster, 1878	SPECIES	ACCEPTED	4499448: Dichatomus acerinus Forster, 1878
4499671	Aulogymnus aceris Forster, 1851	SPECIES	ACCEPTED	4499671: Aulogymnus aceris Forster, 1851
4503857	Proctotrupes brachypterus (Schrank, 1780)	SPECIES	ACCEPTED	4503857: Proctotrupes brachypterus (Schrank, 1780)
4504348	Sapyga quinquepunctata (Fabricius, 1781)	SPECIES	ACCEPTED	4504348: Sapyga quinquepunctata (Fabricius, 1781)
4504364	Sapygina decemguttata (Jurine, 1807)	SPECIES	ACCEPTED	4504364: Sapygina decemguttata (Jurine, 1807)
4504373	Monosapyga clavicornis (Linnaeus, 1758)	SPECIES	ACCEPTED	4504373: Monosapyga clavicornis (Linnaeus, 1758) | 6096922: Sapyga clavicornis (Linnaeus, 1758)
4504400	Myrmica microrubra Seifert, 1993	SPECIES	ACCEPTED	4504400: Myrmica microrubra Seifert, 1993
4504403	Myrmica lonae Finzi, 1926	SPECIES	ACCEPTED	4504403: Myrmica lonae Finzi, 1926
4504842	Tiphia femorata Fabricius, 1775	SPECIES	ACCEPTED	4504842: Tiphia femorata Fabricius, 1775
4504855	Tiphia minuta Linden, 1827	SPECIES	ACCEPTED	4504855: Tiphia minuta Linden, 1827
4504921	Caliadurgus fasciatellus (Spinola, 1808)	SPECIES	ACCEPTED	4504921: Caliadurgus fasciatellus (Spinola, 1808)
4504947	Cryptocheilus notatus (Rossi, 1792)	SPECIES	ACCEPTED	4504947: Cryptocheilus notatus (Rossi, 1792)
4505018	Cryptocheilus variipennis (Šustera, 1924)	SPECIES	ACCEPTED	4405642: Priocnemis susterai Haupt, 1926
4505084	Priocnemis parvula Dahlbom, 1845	SPECIES	ACCEPTED	4505084: Priocnemis parvula Dahlbom, 1845
4505101	Priocnemis fennica Haupt, 1927	SPECIES	ACCEPTED	4505101: Priocnemis fennica Haupt, 1927
4505102	Priocnemis hyalinata (Fabricius, 1793)	SPECIES	ACCEPTED	4505102: Priocnemis hyalinata (Fabricius, 1793)
4505104	Priocnemis minuta (Vander Linden, 1827)	SPECIES	ACCEPTED	4505104: Priocnemis minuta (Vander Linden, 1827)
4505117	Priocnemis cordivalvata Haupt, 1926	SPECIES	ACCEPTED	4505117: Priocnemis cordivalvata Haupt, 1926
4505140	Auplopus carbonarius (Scopoli, 1763)	SPECIES	ACCEPTED	4505140: Auplopus carbonarius (Scopoli, 1763) | 8147029: Pseudagenia carbonaria (Scopoli, 1763)
4505244	Episyron rufipes (Linnaeus, 1758)	SPECIES	ACCEPTED	4505244: Episyron rufipes (Linnaeus, 1758)
4505294	Agenioideus cinctellus (Spinola, 1808)	SPECIES	ACCEPTED	4505294: Agenioideus cinctellus (Spinola, 1808)
4505312	Agenioideus apicalis (Vander Linden, 1827)	SPECIES	ACCEPTED	4505312: Agenioideus apicalis (Vander Linden, 1827)
4505324	Agenioideus sericeus (Vander Linden, 1827)	SPECIES	ACCEPTED	4505324: Agenioideus sericeus (Vander Linden, 1827)
4505425	Evagetes crassicornis (Shuckard, 1835)	SPECIES	ACCEPTED	4505425: Evagetes crassicornis (Shuckard, 1835)
4505477	Evagetes dubius (Vander Linden, 1827)	SPECIES	ACCEPTED	4505477: Evagetes dubius (Vander Linden, 1827)
4505498	Evagetes pectinipes (Linnaeus, 1758)	SPECIES	ACCEPTED	4505498: Evagetes pectinipes (Linnaeus, 1758)
4505509	Evagetes sahlbergi (Morawitz, 1893)	SPECIES	ACCEPTED	4505509: Evagetes sahlbergi (Morawitz, 1893)
4505531	Eoferreola rhombica (Christ, 1791)	SPECIES	ACCEPTED	4505531: Eoferreola rhombica (Christ, 1791)
4505544	Anoplius infuscatus (Vander Linden, 1827)	SPECIES	ACCEPTED	4505544: Anoplius infuscatus (Vander Linden, 1827)
4505565	Anoplius viaticus (Linnaeus, 1758)	SPECIES	ACCEPTED	4505565: Anoplius viaticus (Linnaeus, 1758)
4505578	Anoplius nigerrimus (Scopoli, 1763)	SPECIES	ACCEPTED	4505578: Anoplius nigerrimus (Scopoli, 1763)
4505594	Anoplius alpinobalticus Wolf, 1965	SPECIES	ACCEPTED	4505594: Anoplius alpinobalticus Wolf, 1965
4505598	Anoplius concinnus (Dahlbom, 1845)	SPECIES	ACCEPTED	4505598: Anoplius concinnus (Dahlbom, 1845)
4505694	Arachnospila anceps (Wesmael, 1851)	SPECIES	ACCEPTED	4505694: Arachnospila anceps (Wesmael, 1851)
4505753	Arachnospila trivialis (Dahlbom, 1843)	SPECIES	ACCEPTED	1351491: Sphecodes gibbus (Linnaeus, 1758) | 4505753: Arachnospila trivialis (Dahlbom, 1843) | 7986649: Psammochares gibbus Haupt, 1927
4505759	Arachnospila wesmaeli (Thomson, 1870)	SPECIES	ACCEPTED	4505759: Arachnospila wesmaeli (Thomson, 1870)
4505795	Arachnospila spissa (Schiødte, 1837)	SPECIES	ACCEPTED	4505795: Arachnospila spissa (Schiødte, 1837)
4505799	Arachnospila minutula (Dahlbom, 1842)	SPECIES	ACCEPTED	4505799: Arachnospila minutula (Dahlbom, 1842)
4506011	Myrmosa atra Panzer, 1801	SPECIES	ACCEPTED	4506011: Myrmosa atra Panzer, 1801
4506181	Smicromyrme rufipes (Fabricius, 1787)	SPECIES	ACCEPTED	4506181: Smicromyrme rufipes (Fabricius, 1787)
4506278	Mutilla europaea Linnaeus, 1758	SPECIES	ACCEPTED	4506278: Mutilla europaea Linnaeus, 1758
4512280	Gasteruption assectator (Linnaeus, 1758)	SPECIES	ACCEPTED	4512280: Gasteruption assectator (Linnaeus, 1758)
4512304	Gasteruption undulatum (Abeille de Perrin, 1879)	SPECIES	ACCEPTED	4512304: Gasteruption undulatum (Abeille de Perrin, 1879)
4512334	Gasteruption hastator (Fabricius, 1804)	SPECIES	ACCEPTED	4512334: Gasteruption hastator (Fabricius, 1804)
4512341	Gasteruption jaculator (Linnaeus, 1758)	SPECIES	ACCEPTED	4512341: Gasteruption jaculator (Linnaeus, 1758)
4512803	Xenomerus ergenna Walker, 1836	SPECIES	ACCEPTED	4512803: Xenomerus ergenna Walker, 1836
4513715	Lepismachilis y-signata Kratochvil, 1945	SPECIES	ACCEPTED	4513715: Lepismachilis y-signata Kratochvil, 1945
4513948	Aeshna isoceles (Müller, 1767)	SPECIES	ACCEPTED	7637945: Anaciaeschna isosceles (Müller, 1767)
4514051	Capraiellus panzeri (Stephens, 1835)	SPECIES	ACCEPTED	4514051: Capraiellus panzeri (Stephens, 1835)
4514283	Pollenia griseotomentosa (Jacentkovsky, 1944)	SPECIES	ACCEPTED	4514283: Pollenia griseotomentosa (Jacentkovsky, 1944)
4515349	Neomochtherus geniculatus (Meigen, 1820)	SPECIES	ACCEPTED	4515349: Neomochtherus geniculatus (Meigen, 1820)
4516056	Trupanea stellata (Fuessli, 1775)	SPECIES	ACCEPTED	4516056: Trupanea stellata (Fuessli, 1775)
4516248	Dialineura analis (Linnaeus, 1761)	SPECIES	ACCEPTED	4516248: Dialineura analis (Linnaeus, 1761)
4516850	Chrysogaster coemiteriorum (Linnaeus, 1758)	SPECIES	ACCEPTED	4516850: Chrysogaster coemiteriorum (Linnaeus, 1758)
4517691	Haloscatella dichaeta Loew, 1860	SPECIES	ACCEPTED	4517691: Haloscatella dichaeta Loew, 1860
4518012	Dolichopus nubilus Meigen, 1824	SPECIES	ACCEPTED	4518012: Dolichopus nubilus Meigen, 1824
4518735	Sarcophaga carnaria (Linnaeus, 1758)	SPECIES	ACCEPTED	4518735: Sarcophaga carnaria (Linnaeus, 1758)
4519121	Limonia nubeculosa Meigen, 1804	SPECIES	ACCEPTED	4519121: Limonia nubeculosa Meigen, 1804
4519122	Limonia phragmitidis (Schrank, 1781)	SPECIES	ACCEPTED	4519122: Limonia phragmitidis (Schrank, 1781)
4519137	Limonia nigropunctata (Schummel, 1829)	SPECIES	ACCEPTED	4519137: Limonia nigropunctata (Schummel, 1829)
4520032	Psectrotanypus varius (Fabricius, 1787)	SPECIES	ACCEPTED	4520032: Psectrotanypus varius (Fabricius, 1787)
4520153	Stenochironomus gibbus (Fabricius, 1794)	SPECIES	ACCEPTED	4520153: Stenochironomus gibbus (Fabricius, 1794)
4520502	Culicoides minutissimus (J.W.Zetterstedt, 1855)	SPECIES	ACCEPTED	4520502: Culicoides minutissimus (J.W.Zetterstedt, 1855)
4520675	Bibio leucopterus (Meigen, 1804)	SPECIES	ACCEPTED	4520675: Bibio leucopterus (Meigen, 1804)
4520723	Bradysia forficulata (Bezzi, 1914)	SPECIES	ACCEPTED	4520723: Bradysia forficulata (Bezzi, 1914)
4521830	Macrodiplosis pustularis (Bremi, 1847)	SPECIES	ACCEPTED	4521830: Macrodiplosis pustularis (Bremi, 1847)
4522206	Reichertella pulicaria (Loew, 1846)	SPECIES	ACCEPTED	4522206: Reichertella pulicaria (Loew, 1846)
4522753	Adscita statices (Linnaeus, 1758)	SPECIES	ACCEPTED	4522753: Adscita statices (Linnaeus, 1758) | 7344090: Adscita statices statices
4522791	Lampronia capitella (Clerck, 1759)	SPECIES	ACCEPTED	4522791: Lampronia capitella (Clerck, 1759)
4522810	Lampronia flavimitrella (Hubner, 1817)	SPECIES	ACCEPTED	4522810: Lampronia flavimitrella (Hubner, 1817)
4522886	Cauchas rufimitrella (Scopoli, 1763)	SPECIES	ACCEPTED	4522886: Cauchas rufimitrella (Scopoli, 1763)
4522891	Cauchas fibulella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4522891: Cauchas fibulella (Denis & Schiffermuller, 1775)
4522911	Nematopogon adansoniella (Villers, 1789)	SPECIES	ACCEPTED	4522911: Nematopogon adansoniella (Villers, 1789)
4522916	Nematopogon swammerdamella (Linnaeus, 1758)	SPECIES	ACCEPTED	4522916: Nematopogon swammerdamella (Linnaeus, 1758)
4522927	Incurvaria oehlmanniella (Hubner, 1796)	SPECIES	ACCEPTED	4522927: Incurvaria oehlmanniella (Hubner, 1796)
4522933	Incurvaria masculella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4522933: Incurvaria masculella (Denis & Schiffermuller, 1775)
4523522	Comibaena bajularia (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4523522: Comibaena bajularia (Denis & Schiffermuller, 1775)
4523885	Pasiphila rectangulata (Linnaeus, 1758)	SPECIES	ACCEPTED	4523885: Pasiphila rectangulata (Linnaeus, 1758)
4524054	Pennithera firmata (Hubner, 1822)	SPECIES	ACCEPTED	4524054: Pennithera firmata (Hubner, 1822)
4524376	Camptogramma bilineata (Linnaeus, 1758)	SPECIES	ACCEPTED	4524376: Camptogramma bilineata (Linnaeus, 1758)
4524421	Ennomos fuscantaria (Haworth, 1809)	SPECIES	ACCEPTED	4524421: Ennomos fuscantaria (Haworth, 1809)
4524638	Hypomecis punctinalis (Scopoli, 1763)	SPECIES	ACCEPTED	4524638: Hypomecis punctinalis (Scopoli, 1763) | 9490677: Boarmia consortaria (Fabricius, 1787)
4524740	Phigalia pilosaria (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4524740: Phigalia pilosaria (Denis & Schiffermuller, 1775)
4525078	Chiasmia clathrata (Linnaeus, 1758)	SPECIES	ACCEPTED	4525078: Chiasmia clathrata (Linnaeus, 1758)
4525266	Eriogaster lanestris (Linnaeus, 1758)	SPECIES	ACCEPTED	4525266: Eriogaster lanestris (Linnaeus, 1758)
4525268	Eriogaster catax (Linnaeus, 1758)	SPECIES	ACCEPTED	4525268: Eriogaster catax (Linnaeus, 1758)
4525312	Digitivalva valeriella (Snellen, 1878)	SPECIES	ACCEPTED	4525312: Digitivalva valeriella (Snellen, 1878)
4525339	Acrolepiopsis assectella (Zeller, 1839)	SPECIES	ACCEPTED	4525339: Acrolepiopsis assectella (Zeller, 1839)
4525369	Yponomeuta cagnagella (Hubner, 1813)	SPECIES	ACCEPTED	4525369: Yponomeuta cagnagella (Hubner, 1813)
4525374	Yponomeuta malinellus Zeller, 1838	SPECIES	ACCEPTED	4525374: Yponomeuta malinellus Zeller, 1838
4525503	Ypsolopha lucella (Fabricius, 1775)	SPECIES	ACCEPTED	4525503: Ypsolopha lucella (Fabricius, 1775)
4525510	Ypsolopha parenthesella (Linnaeus, 1761)	SPECIES	ACCEPTED	4525510: Ypsolopha parenthesella (Linnaeus, 1761)
4525530	Ypsolopha nemorella (Linnaeus, 1758)	SPECIES	ACCEPTED	4525530: Ypsolopha nemorella (Linnaeus, 1758)
4525562	Ypsolopha scabrella (Linnaeus, 1761)	SPECIES	ACCEPTED	4525562: Ypsolopha scabrella (Linnaeus, 1761)
4525566	Ypsolopha sequella (Clerck, 1759)	SPECIES	ACCEPTED	4525566: Ypsolopha sequella (Clerck, 1759)
4525610	Phymatopus hecta (Linnaeus, 1758)	SPECIES	ACCEPTED	4525610: Phymatopus hecta (Linnaeus, 1758)
4525623	Gazoryctra ganna (Hubner, 1808)	SPECIES	ACCEPTED	4525623: Gazoryctra ganna (Hubner, 1808)
4525777	Synanthedon myopaeformis (Borkhausen, 1789)	SPECIES	ACCEPTED	4525777: Synanthedon myopaeformis (Borkhausen, 1789) | 9883593: BOLD:AAC4688
4525855	Pyropteron affinis (Staudinger, 1856)	SPECIES	ACCEPTED	9839854: BOLD:ABZ2842
4526048	Narycia duplicella (Goeze, 1783)	SPECIES	ACCEPTED	4526048: Narycia duplicella (Goeze, 1783) | 9982663: BOLD:AAF7258
4526180	Apterona helicoidella (Vallot, 1827)	SPECIES	ACCEPTED	4526180: Apterona helicoidella (Vallot, 1827)
4527229	Ectoedemia heringi (Toll, 1934)	SPECIES	ACCEPTED	4527229: Ectoedemia heringi (Toll, 1934) | 10430346: BOLD:AAB7903
4527277	Ectoedemia hannoverella (Glitz, 1872)	SPECIES	ACCEPTED	4527277: Ectoedemia hannoverella (Glitz, 1872)
4528099	Tuta absoluta (Meyrick, 1917)	SPECIES	ACCEPTED	4528099: Tuta absoluta (Meyrick, 1917)
4528539	Brachmia blandella (Fabricius, 1798)	SPECIES	ACCEPTED	4528539: Brachmia blandella (Fabricius, 1798)
4528547	Dichomeris derasella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4528547: Dichomeris derasella (Denis & Schiffermuller, 1775)
4528593	Diurnea lipsiella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4528593: Diurnea lipsiella (Denis & Schiffermuller, 1775)
4528650	Eratophyes amasiella (Herrich-Schaffer, 1854)	SPECIES	ACCEPTED	4528650: Eratophyes amasiella (Herrich-Schaffer, 1854)
4528675	Metalampra italica Baldizzone, 1977	SPECIES	ACCEPTED	4528675: Metalampra italica Baldizzone, 1977
4528694	Crassa unitella (Hubner, 1796)	SPECIES	ACCEPTED	4528694: Crassa unitella (Hubner, 1796)
4529248	Chrysoclista linneella (Clerck, 1759)	SPECIES	ACCEPTED	4529248: Chrysoclista linneella (Clerck, 1759)
4529566	Ethmia quadrillella (Goeze, 1783)	SPECIES	ACCEPTED	4529566: Ethmia quadrillella (Goeze, 1783)
4529854	Phiaris bipunctana (Fabricius, 1794)	SPECIES	ACCEPTED	4529854: Phiaris bipunctana (Fabricius, 1794)
4529871	Phiaris micana (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4529871: Phiaris micana (Denis & Schiffermuller, 1775)
4529896	Pseudohermenias abietana (Fabricius, 1787)	SPECIES	ACCEPTED	4529896: Pseudohermenias abietana (Fabricius, 1787)
4529906	Celypha lacunana (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4529906: Celypha lacunana (Denis & Schiffermuller, 1775)
4529908	Celypha rufana (Scopoli, 1763)	SPECIES	ACCEPTED	4529908: Celypha rufana (Scopoli, 1763) | 10528844: BOLD:AAD6286
4529913	Celypha rivulana (Scopoli, 1763)	SPECIES	ACCEPTED	4529913: Celypha rivulana (Scopoli, 1763)
4530138	Bactra lancealana (Hubner, 1799)	SPECIES	ACCEPTED	4530138: Bactra lancealana (Hubner, 1799)
4530151	Notocelia cynosbatella (Linnaeus, 1758)	SPECIES	ACCEPTED	4530151: Notocelia cynosbatella (Linnaeus, 1758)
4531145	Acrobasis suavella (Zincken, 1818)	SPECIES	ACCEPTED	4531145: Acrobasis suavella (Zincken, 1818)
4531147	Acrobasis advenella (Zincken, 1818)	SPECIES	ACCEPTED	4531147: Acrobasis advenella (Zincken, 1818)
4531506	Agriphila geniculea (Haworth, 1811)	SPECIES	ACCEPTED	4531506: Agriphila geniculea (Haworth, 1811)
4531511	Agriphila tristella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4531511: Agriphila tristella (Denis & Schiffermuller, 1775) | 7502417: Crambus tristellus (Denis & Schiffermüller, 1775)
4531517	Agriphila latistria (Haworth, 1811)	SPECIES	ACCEPTED	4531517: Agriphila latistria (Haworth, 1811)
4531526	Crambus perlella (Scopoli, 1763)	SPECIES	ACCEPTED	4531526: Crambus perlella (Scopoli, 1763)
4531677	Chilo phragmitella (Hubner, 1805)	SPECIES	ACCEPTED	4531677: Chilo phragmitella (Hubner, 1805)
4531687	Acentria ephemerella (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4531687: Acentria ephemerella (Denis & Schiffermuller, 1775)
4531690	Nymphula nitidulata (Hufnagel, 1767)	SPECIES	ACCEPTED	4531690: Nymphula nitidulata (Hufnagel, 1767) | 9298654: Nymphula stagnata (Donovan, 1806)
4531708	Donacaula forficella (Thunberg, 1794)	SPECIES	ACCEPTED	4531708: Donacaula forficella (Thunberg, 1794)
4531975	Paratalanta hyalinalis (Hubner, 1796)	SPECIES	ACCEPTED	4531975: Paratalanta hyalinalis (Hubner, 1796)
4532022	Evergestis forficalis (Linnaeus, 1758)	SPECIES	ACCEPTED	4532022: Evergestis forficalis (Linnaeus, 1758) | 9489112: Pionea forficalis (Linnaeus, 1758)
4532095	Udea lutealis (Hubner, 1809)	SPECIES	ACCEPTED	4532095: Udea lutealis (Hubner, 1809)
4532122	Cydalima perspectalis (Walker, 1859)	SPECIES	ACCEPTED	4532122: Cydalima perspectalis (Walker, 1859)
4532239	Eublemma purpurina (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	4532239: Eublemma purpurina (Denis & Schiffermuller, 1775)
4532297	Dicallomera fascelina (Linnaeus, 1758)	SPECIES	ACCEPTED	4532297: Dicallomera fascelina (Linnaeus, 1758)
4532357	Hypena crassalis (Fabricius, 1787)	SPECIES	ACCEPTED	4532357: Hypena crassalis (Fabricius, 1787)
4532405	Lygephila pastinum (Treitschke, 1826)	SPECIES	ACCEPTED	4532405: Lygephila pastinum (Treitschke, 1826)
4532493	Euclidia mi (Clerck, 1759)	SPECIES	ACCEPTED	4532493: Euclidia mi (Clerck, 1759)
4532500	Pechipogo plumigeralis Hubner, 1825	SPECIES	ACCEPTED	4532500: Pechipogo plumigeralis Hubner, 1825
4532508	Zanclognatha lunalis (Scopoli, 1763)	SPECIES	ACCEPTED	4532508: Zanclognatha lunalis (Scopoli, 1763)
4532532	Euplagia quadripunctaria (Poda, 1761)	SPECIES	ACCEPTED	4532532: Euplagia quadripunctaria (Poda, 1761)
4532534	Callimorpha dominula (Linnaeus, 1758)	SPECIES	ACCEPTED	4532534: Callimorpha dominula (Linnaeus, 1758)
4532544	Diacrisia sannio (Linnaeus, 1758)	SPECIES	ACCEPTED	4532544: Diacrisia sannio (Linnaeus, 1758)
